Date,Rate,High (est),Low (est)
2010-10-07,1.67614,1.6963,1.6562
2010-10-06,1.67784,1.6978,1.6581
2010-10-05,1.68814,0.0,0.0
2010-10-04,1.68707,1.7058,1.6686
2010-10-01,1.68939,1.7098,1.6692
2010-09-30,1.70159,1.7223,1.6812
2010-09-29,1.7073,0.0,0.0
2010-09-28,1.70997,1.7306,1.6896
2010-09-27,1.71302,1.7332,1.6931
2010-09-24,1.71788,1.7392,1.6968
2010-09-23,1.71819,1.7395,1.6971
2010-09-22,1.72109,1.7401,1.7023
2010-09-21,1.7265,1.7471,1.7061
2010-09-20,1.71729,0.0,0.0
2010-09-17,1.71699,0.0,0.0
2010-09-16,1.71919,1.7404,1.6982
2010-09-15,1.71173,0.0,0.0
2010-09-14,1.71193,0.0,0.0
2010-09-13,1.71902,1.7402,1.6981
2010-09-10,1.72177,1.742,1.7018
2010-09-09,1.72545,1.7465,1.7046
2010-09-08,1.72684,1.7473,1.7066
2010-09-07,1.7289,1.7492,1.7089
2010-09-06,1.72783,0.0,0.0
2010-09-03,1.73036,1.7511,1.7098
2010-09-02,1.74277,0.0,0.0
2010-09-01,1.75078,1.7708,1.731
2010-08-31,1.75561,1.7769,1.7346
2010-08-30,1.75471,1.7763,1.7333
2010-08-27,1.75782,1.7785,1.7374
2010-08-26,1.76431,1.7841,1.7448
2010-08-25,1.76919,0.0,0.0
2010-08-24,1.76497,1.7844,1.7457
2010-08-23,1.75989,0.0,0.0
2010-08-20,1.7596,1.7794,1.74
2010-08-19,1.75631,1.777,1.7358
2010-08-18,1.75226,1.7717,1.7331
2010-08-17,1.75757,0.0,0.0
2010-08-16,1.76747,1.7883,1.7469
2010-08-13,1.77096,1.7919,1.7503
2010-08-12,1.76853,1.7893,1.748
2010-08-11,1.75954,0.0,0.0
2010-08-10,1.75568,1.7751,1.7365
2010-08-09,1.75584,1.7757,1.7362
2010-08-06,1.75526,1.7748,1.7359
2010-08-05,1.75534,1.7758,1.7351
2010-08-04,1.75626,0.0,0.0
2010-08-03,1.75282,1.7722,1.7337
2010-08-02,1.75325,1.775,1.7318
2010-07-30,1.7621,0.0,0.0
2010-07-29,1.76625,1.7865,1.7462
2010-07-28,1.76492,1.786,1.7441
2010-07-27,1.76597,0.0,0.0
2010-07-26,1.76678,1.7879,1.7459
2010-07-23,1.76449,0.0,0.0
2010-07-22,1.7723,0.0,0.0
2010-07-21,1.77875,0.0,0.0
2010-07-20,1.78483,0.0,0.0
2010-07-19,1.77884,0.0,0.0
2010-07-16,1.77021,1.7904,1.7503
2010-07-15,1.76369,1.7848,1.7429
2010-07-14,1.7583,1.7794,1.7374
2010-07-13,1.75775,1.7784,1.7373
2010-07-12,1.76119,1.7831,1.7395
2010-07-09,1.76378,1.7848,1.7431
2010-07-08,1.77006,1.7896,1.7508
2010-07-07,1.77298,0.0,0.0
2010-07-06,1.77115,1.7917,1.7508
2010-07-05,1.77683,1.7968,1.7571
2010-07-02,1.78997,1.8119,1.7683
2010-07-01,1.80339,0.0,0.0
2010-06-30,1.80011,0.0,0.0
2010-06-29,1.78887,1.8088,1.7692
2010-06-28,1.78076,1.8014,1.7604
2010-06-25,1.78464,1.8056,1.764
2010-06-24,1.79078,0.0,0.0
2010-06-23,1.78583,1.8062,1.7657
2010-06-22,1.76787,0.0,0.0
2010-06-21,1.77057,1.7924,1.749
2010-06-18,1.77985,0.0,0.0
2010-06-17,1.78502,1.8052,1.7651
2010-06-16,1.79274,1.8136,1.7721
2010-06-15,1.80345,0.0,0.0
2010-06-14,1.8051,1.8273,1.7832
2010-06-11,1.81573,1.8357,1.796
2010-06-10,1.83669,1.8594,1.8142
2010-06-09,1.85582,1.8764,1.8354
2010-06-08,1.86906,0.0,0.0
2010-06-07,1.8528,0.0,0.0
2010-06-04,1.82661,0.0,0.0
2010-06-03,1.82671,0.0,0.0
2010-06-02,1.83378,0.0,0.0
2010-06-01,1.82115,1.843,1.7996
2010-05-31,1.81604,1.8373,1.795
2010-05-28,1.82863,0.0,0.0
2010-05-27,1.84727,0.0,0.0
2010-05-26,1.85912,1.8798,1.8386
2010-05-25,1.86839,0.0,0.0
2010-05-24,1.85965,1.8827,1.8369
2010-05-21,1.86663,0.0,0.0
2010-05-20,1.85049,1.8712,1.83
2010-05-19,1.82193,1.8427,1.8014
2010-05-18,1.80313,1.8248,1.7817
2010-05-17,1.79991,0.0,0.0
2010-05-14,1.7814,0.0,0.0
2010-05-13,1.77373,1.7947,1.753
2010-05-12,1.77837,1.7986,1.7583
2010-05-11,1.7862,1.8084,1.7643
2010-05-10,1.82052,1.8424,1.7989
2010-05-07,1.83507,1.858,1.8124
2010-05-06,1.79739,0.0,0.0
2010-05-05,1.76244,1.7827,1.7424
2010-05-04,1.73882,0.0,0.0
2010-05-03,1.73265,1.7521,1.7134
2010-04-30,1.73265,1.7537,1.7118
2010-04-29,1.74879,1.7703,1.7275
2010-04-28,1.76095,1.7824,1.7398
2010-04-27,1.75284,1.7725,1.7333
2010-04-26,1.75503,0.0,0.0
2010-04-23,1.76219,0.0,0.0
2010-04-22,1.75663,0.0,0.0
2010-04-21,1.7522,1.7735,1.7312
2010-04-20,1.75594,1.7778,1.7344
2010-04-19,1.75824,0.0,0.0
2010-04-16,1.75013,0.0,0.0
2010-04-15,1.74577,0.0,0.0
2010-04-14,1.75124,1.7711,1.7316
2010-04-13,1.75983,0.0,0.0
2010-04-12,1.76747,0.0,0.0
2010-04-09,1.7765,1.7974,1.7558
2010-04-08,1.77074,1.7912,1.7505
2010-04-07,1.75868,0.0,0.0
2010-04-06,1.7625,1.7826,1.7426
2010-04-05,1.76606,0.0,0.0
2010-04-02,1.76938,1.7907,1.7484
2010-04-01,1.77717,1.7983,1.7563
2010-03-31,1.7886,1.8105,1.7669
2010-03-30,1.80205,0.0,0.0
2010-03-29,1.81557,1.8381,1.7933
2010-03-26,1.81291,0.0,0.0
2010-03-25,1.79492,1.8169,1.7732
2010-03-24,1.78586,1.8075,1.7645
2010-03-23,1.79155,0.0,0.0
2010-03-22,1.79916,1.8191,1.7795
2010-03-19,1.78731,1.8073,1.7676
2010-03-18,1.77148,1.7915,1.7516
2010-03-17,1.76497,1.786,1.7442
2010-03-16,1.76485,1.7865,1.7434
2010-03-15,1.76413,0.0,0.0
2010-03-12,1.766,0.0,0.0
2010-03-11,1.77065,0.0,0.0
2010-03-10,1.77889,1.7995,1.7585
2010-03-09,1.78704,1.8075,1.7668
2010-03-08,1.78239,1.8041,1.761
2010-03-05,1.78537,1.8063,1.7647
2010-03-04,1.78796,1.8092,1.767
2010-03-03,1.78659,0.0,0.0
2010-03-02,1.79424,0.0,0.0
2010-03-01,1.80743,1.8285,1.7866
2010-02-26,1.8204,1.8431,1.798
2010-02-25,1.82883,1.8506,1.8073
2010-02-24,1.8213,1.844,1.7988
2010-02-23,1.81414,1.8353,1.7932
2010-02-22,1.80876,1.8299,1.7878
2010-02-19,1.81585,0.0,0.0
2010-02-18,1.83144,1.8531,1.81
2010-02-17,1.84297,0.0,0.0
2010-02-16,1.8511,1.8729,1.8296
2010-02-15,1.85798,0.0,0.0
2010-02-12,1.85687,1.8793,1.8347
2010-02-11,1.85144,1.8728,1.8303
2010-02-10,1.85251,0.0,0.0
2010-02-09,1.86374,1.8868,1.841
2010-02-08,1.87619,0.0,0.0
2010-02-05,1.87432,1.8971,1.8518
2010-02-04,1.85717,1.8796,1.835
2010-02-03,1.84036,0.0,0.0
2010-02-02,1.85429,0.0,0.0
2010-02-01,1.87101,1.8941,1.8482
2010-01-29,1.86682,1.889,1.8449
2010-01-28,1.85578,1.8768,1.8349
2010-01-27,1.84147,0.0,0.0
2010-01-26,1.82691,0.0,0.0
2010-01-25,1.81618,0.0,0.0
2010-01-22,1.80621,1.8273,1.7854
2010-01-21,1.79029,1.8113,1.7696
2010-01-20,1.77975,1.8018,1.758
2010-01-19,1.77048,0.0,0.0
2010-01-18,1.76716,0.0,0.0
2010-01-15,1.76456,1.7857,1.7436
2010-01-14,1.75771,1.7791,1.7366
2010-01-13,1.74404,1.7656,1.7227
2010-01-12,1.73619,0.0,0.0
2010-01-11,1.73305,1.7541,1.7122
2010-01-08,1.73936,0.0,0.0
2010-01-07,1.73588,0.0,0.0
2010-01-06,1.7299,1.7499,1.7101
2010-01-05,1.72777,1.7471,1.7086
2010-01-04,1.73531,1.7553,1.7156
2010-01-01,1.74353,0.0,0.0
2009-12-31,1.74246,0.0,0.0
2009-12-30,1.7404,1.7616,1.7195
2009-12-29,1.74112,0.0,0.0
2009-12-28,1.75197,1.7738,1.7304
2009-12-25,1.76599,0.0,0.0
2009-12-24,1.76599,1.787,1.7452
2009-12-23,1.77692,1.7972,1.7568
2009-12-22,1.78217,1.8041,1.7606
2009-12-21,1.78297,1.8047,1.7615
2009-12-18,1.7834,1.8047,1.7623
2009-12-17,1.76642,1.7876,1.7455
2009-12-16,1.75062,0.0,0.0
2009-12-15,1.75165,1.7725,1.731
2009-12-14,1.75445,1.7739,1.7352
2009-12-11,1.76075,0.0,0.0
2009-12-10,1.76344,0.0,0.0
2009-12-09,1.75455,0.0,0.0
2009-12-08,1.73877,0.0,0.0
2009-12-07,1.72452,0.0,0.0
2009-12-04,1.71321,1.7323,1.6943
2009-12-03,1.7146,1.734,1.6954
2009-12-02,1.72738,0.0,0.0
2009-12-01,1.74077,1.762,1.7198
2009-11-30,1.74562,0.0,0.0
2009-11-27,1.74251,0.0,0.0
2009-11-26,1.73654,0.0,0.0
2009-11-25,1.73055,1.7513,1.7101
2009-11-24,1.728,0.0,0.0
2009-11-23,1.72768,1.7489,1.7068
2009-11-20,1.72221,0.0,0.0
2009-11-19,1.72221,1.7418,1.7028
2009-11-18,1.71282,0.0,0.0
2009-11-17,1.71564,1.7346,1.6969
2009-11-16,1.7211,0.0,0.0
2009-11-13,1.72942,1.7486,1.7105
2009-11-12,1.72093,0.0,0.0
2009-11-11,1.71058,1.7295,1.6918
2009-11-10,1.70639,1.7266,1.6865
2009-11-09,1.71057,1.7317,1.6897
2009-11-06,1.7193,1.7407,1.6982
2009-11-05,1.7259,1.746,1.706
2009-11-04,1.74172,1.7612,1.7224
2009-11-03,1.76116,0.0,0.0
2009-11-02,1.75501,1.7746,1.7357
2009-10-30,1.74551,0.0,0.0
2009-10-29,1.74969,1.7691,1.7305
2009-10-28,1.74105,0.0,0.0
2009-10-27,1.72709,1.7473,1.7072
2009-10-26,1.71512,1.7358,1.6947
2009-10-23,1.72123,1.7413,1.7014
2009-10-22,1.73591,1.7568,1.7153
2009-10-21,1.74209,0.0,0.0
2009-10-20,1.72769,1.7487,1.7069
2009-10-19,1.70859,0.0,0.0
2009-10-16,1.70553,1.7265,1.6848
2009-10-15,1.70756,1.7273,1.688
2009-10-14,1.72336,0.0,0.0
2009-10-13,1.73926,1.7606,1.7182
2009-10-12,1.74203,1.763,1.7213
2009-10-09,1.74224,1.7637,1.721
2009-10-08,1.75038,1.772,1.729
2009-10-07,1.75697,0.0,0.0
2009-10-06,1.76181,1.7835,1.7404
2009-10-05,1.77603,1.7978,1.7545
2009-10-02,1.77795,0.0,0.0
2009-10-01,1.77795,1.7988,1.7573
2009-09-30,1.78472,1.807,1.7627
2009-09-29,1.79059,0.0,0.0
2009-09-28,1.79444,1.815,1.7741
2009-09-25,1.79999,1.8203,1.7799
2009-09-24,1.79632,1.8162,1.7767
2009-09-23,1.80092,1.823,1.7791
2009-09-22,1.81359,1.8341,1.7933
2009-09-21,1.81091,1.832,1.79
2009-09-18,1.80572,1.8268,1.7849
2009-09-17,1.80275,1.8251,1.7807
2009-09-16,1.80394,0.0,0.0
2009-09-15,1.81492,1.836,1.7941
2009-09-14,1.81881,0.0,0.0
2009-09-11,1.81813,0.0,0.0
2009-09-10,1.82822,0.0,0.0
2009-09-09,1.8307,0.0,0.0
2009-09-08,1.83733,0.0,0.0
2009-09-07,1.84769,0.0,0.0
2009-09-04,1.86336,0.0,0.0
2009-09-03,1.88686,1.9095,1.8645
2009-09-02,1.89649,1.9195,1.8737
2009-09-01,1.88132,0.0,0.0
2009-08-31,1.87592,1.8992,1.8529
2009-08-28,1.86982,1.8925,1.8474
2009-08-27,1.8688,1.8908,1.847
2009-08-26,1.85568,0.0,0.0
2009-08-25,1.83633,1.8588,1.8142
2009-08-24,1.83213,1.8545,1.8101
2009-08-21,1.83729,1.8601,1.8148
2009-08-20,1.84422,0.0,0.0
2009-08-19,1.85422,1.8769,1.8318
2009-08-18,1.86298,1.8852,1.8411
2009-08-17,1.84799,0.0,0.0
2009-08-14,1.83274,1.8545,1.8112
2009-08-13,1.83742,1.8603,1.8148
2009-08-12,1.84434,0.0,0.0
2009-08-11,1.84175,0.0,0.0
2009-08-10,1.83112,1.8515,1.811
2009-08-07,1.82745,1.8503,1.8049
2009-08-06,1.82282,1.8455,1.8004
2009-08-05,1.82676,1.8491,1.8047
2009-08-04,1.83716,1.8601,1.8145
2009-08-03,1.85543,0.0,0.0
2009-07-31,1.8729,1.8947,1.8514
2009-07-30,1.88778,1.9099,1.8659
2009-07-29,1.88713,1.9081,1.8664
2009-07-28,1.88546,0.0,0.0
2009-07-27,1.89309,1.9161,1.8703
2009-07-24,1.8973,1.9205,1.8744
2009-07-23,1.89762,1.9204,1.8751
2009-07-22,1.90311,0.0,0.0
2009-07-21,1.90911,1.9304,1.8881
2009-07-20,1.92213,1.9444,1.9001
2009-07-17,1.94022,0.0,0.0
2009-07-16,1.94022,1.9635,1.9172
2009-07-15,1.95889,0.0,0.0
2009-07-14,1.98149,2.004,1.9593
2009-07-13,1.99805,0.0,0.0
2009-07-10,2.00224,2.027,1.9777
2009-07-09,1.99731,2.0206,1.9743
2009-07-08,1.9824,2.0056,1.9595
2009-07-07,1.96059,1.9826,1.9388
2009-07-06,1.95975,1.9818,1.938
2009-07-03,1.94878,0.0,0.0
2009-07-02,1.9425,0.0,0.0
2009-07-01,1.9468,1.9683,1.9255
2009-06-30,1.95246,1.9744,1.9308
2009-06-29,1.94314,0.0,0.0
2009-06-26,1.95109,0.0,0.0
2009-06-25,1.96866,1.9926,1.945
2009-06-24,1.98647,2.01,1.9632
2009-06-23,2.00456,0.0,0.0
2009-06-22,1.98158,0.0,0.0
2009-06-19,1.96418,0.0,0.0
2009-06-18,1.96973,1.9937,1.9461
2009-06-17,1.96791,1.9908,1.9453
2009-06-16,1.94635,0.0,0.0
2009-06-15,1.93877,1.9602,1.9175
2009-06-12,1.9422,1.9645,1.9202
2009-06-11,1.94767,1.9704,1.9252
2009-06-10,1.94698,0.0,0.0
2009-06-09,1.95745,1.9815,1.9337
2009-06-08,1.96138,1.9858,1.9372
2009-06-05,1.95045,0.0,0.0
2009-06-04,1.94715,0.0,0.0
2009-06-03,1.9376,1.9611,1.9144
2009-06-02,1.96161,1.986,1.9375
2009-06-01,2.00196,0.0,0.0
2009-05-29,2.00196,2.0266,1.9776
2009-05-28,2.01896,2.0424,1.9958
2009-05-27,2.01776,2.04,1.9958
2009-05-26,2.02869,2.0536,2.0041
2009-05-25,2.02565,2.0505,2.0011
2009-05-22,2.02727,0.0,0.0
2009-05-21,2.02724,2.0498,2.0049
2009-05-20,2.04128,2.0648,2.0181
2009-05-19,2.07377,2.0977,2.0501
2009-05-18,2.09004,2.116,2.0644
2009-05-15,2.09197,0.0,0.0
2009-05-14,2.09996,2.1232,2.077
2009-05-13,2.07858,2.1031,2.0543
2009-05-12,2.06218,2.0867,2.038
2009-05-11,2.07326,2.0961,2.0507
2009-05-08,2.0984,2.1243,2.0729
2009-05-07,2.11572,0.0,0.0
2009-05-06,2.12828,2.1539,2.103
2009-05-05,2.13857,2.164,2.1134
2009-05-04,2.16257,0.0,0.0
2009-05-01,2.17465,2.1996,2.15
2009-04-30,2.17812,2.2031,2.1534
2009-04-29,2.19416,2.2196,2.169
2009-04-28,2.20563,2.232,2.1795
2009-04-27,2.19603,0.0,0.0
2009-04-24,2.20352,0.0,0.0
2009-04-23,2.21339,0.0,0.0
2009-04-22,2.22599,2.2534,2.199
2009-04-21,2.22881,2.2537,2.2042
2009-04-20,2.20159,2.2281,2.1754
2009-04-17,2.18016,0.0,0.0
2009-04-16,2.18844,2.2126,2.1645
2009-04-15,2.1927,0.0,0.0
2009-04-14,2.18022,0.0,0.0
2009-04-13,2.18633,0.0,0.0
2009-04-10,2.18633,0.0,0.0
2009-04-09,2.19714,2.2229,2.1717
2009-04-08,2.21609,0.0,0.0
2009-04-07,2.22348,2.2492,2.1981
2009-04-06,2.21788,0.0,0.0
2009-04-03,2.23148,0.0,0.0
2009-04-02,2.27323,0.0,0.0
2009-04-01,2.30751,2.336,2.2794
2009-03-31,2.3142,2.343,2.2858
2009-03-30,2.2932,2.3203,2.2664
2009-03-27,2.25209,2.2789,2.2256
2009-03-26,2.23979,0.0,0.0
2009-03-25,2.24634,2.2733,2.2197
2009-03-24,2.25523,0.0,0.0
2009-03-23,2.26099,0.0,0.0
2009-03-20,2.25343,0.0,0.0
2009-03-19,2.26783,0.0,0.0
2009-03-18,2.28584,0.0,0.0
2009-03-17,2.27369,2.2995,2.2481
2009-03-16,2.28129,2.3072,2.2557
2009-03-13,2.31377,2.3409,2.2869
2009-03-12,2.33533,2.3632,2.3078
2009-03-11,2.34592,0.0,0.0
2009-03-10,2.36535,0.0,0.0
2009-03-09,2.37914,0.0,0.0
2009-03-06,2.38074,0.0,0.0
2009-03-05,2.38475,2.4142,2.3556
2009-03-04,2.41259,0.0,0.0
2009-03-03,2.43051,2.4603,2.4011
2009-03-02,2.397,2.4245,2.3698
2009-02-27,2.36339,0.0,0.0
2009-02-26,2.36942,2.3957,2.3434
2009-02-25,2.38639,2.4149,2.3582
2009-02-24,2.38385,2.4108,2.3572
2009-02-23,2.38233,0.0,0.0
2009-02-20,2.3671,0.0,0.0
2009-02-19,2.34277,2.3702,2.3157
2009-02-18,2.3225,0.0,0.0
2009-02-17,2.28133,2.3067,2.2563
2009-02-16,2.27078,2.2981,2.2437
2009-02-13,2.28199,0.0,0.0
2009-02-12,2.2792,2.3063,2.2525
2009-02-11,2.27065,2.2956,2.2459
2009-02-10,2.25519,0.0,0.0
2009-02-09,2.25592,2.283,2.2292
2009-02-06,2.28535,0.0,0.0
2009-02-05,2.30123,2.3272,2.2756
2009-02-04,2.30792,2.3339,2.2822
2009-02-03,2.32624,0.0,0.0
2009-02-02,2.32537,2.3534,2.2977
2009-01-30,2.29586,0.0,0.0
2009-01-29,2.29039,0.0,0.0
2009-01-28,2.30717,0.0,0.0
2009-01-27,2.31326,2.3403,2.2866
2009-01-26,2.32752,0.0,0.0
2009-01-23,2.34404,2.3717,2.3167
2009-01-22,2.34895,2.3752,2.323
2009-01-21,2.35736,2.3846,2.3304
2009-01-20,2.34403,2.3705,2.3179
2009-01-19,2.33661,2.3627,2.3108
2009-01-16,2.35201,2.3805,2.3239
2009-01-15,2.35874,2.3856,2.3322
2009-01-14,2.32887,2.3553,2.3027
2009-01-13,2.30588,2.3314,2.2806
2009-01-12,2.28851,0.0,0.0
2009-01-09,2.27894,2.3056,2.2526
2009-01-08,2.24681,2.2721,2.2218
2009-01-07,2.21177,2.239,2.1848
2009-01-06,2.24337,2.2703,2.2167
2009-01-05,2.30762,0.0,0.0
2009-01-02,2.33556,2.3621,2.3093
2009-01-01,2.34068,2.3669,2.3147
2008-12-31,2.33391,0.0,0.0
2008-12-30,2.36297,2.3903,2.336
2008-12-29,2.38304,2.4099,2.3565
2008-12-26,2.37947,0.0,0.0
2008-12-25,2.37947,0.0,0.0
2008-12-24,2.37947,2.4087,2.3506
2008-12-23,2.38219,0.0,0.0
2008-12-22,2.38338,0.0,0.0
2008-12-19,2.38135,2.4098,2.3532
2008-12-18,2.35283,0.0,0.0
2008-12-17,2.35561,0.0,0.0
2008-12-16,2.37965,0.0,0.0
2008-12-15,2.37841,2.4065,2.3507
2008-12-12,2.37328,2.4003,2.3466
2008-12-11,2.40678,2.4364,2.3776
2008-12-10,2.474,2.5022,2.4461
2008-12-09,2.47766,2.5056,2.4501
2008-12-08,2.48969,0.0,0.0
2008-12-05,2.5246,2.5553,2.4942
2008-12-04,2.45312,2.4824,2.4242
2008-12-03,2.38504,0.0,0.0
2008-12-02,2.35346,2.3812,2.326
2008-12-01,2.32616,0.0,0.0
2008-11-28,2.2764,0.0,0.0
2008-11-27,2.26973,2.2967,2.2431
2008-11-26,2.31773,2.3456,2.2901
2008-11-25,2.34082,2.3691,2.3129
2008-11-24,2.40212,2.4312,2.3734
2008-11-21,2.41431,2.4432,2.3858
2008-11-20,2.38034,0.0,0.0
2008-11-19,2.33755,2.3639,2.3115
2008-11-18,2.29086,2.3184,2.2637
2008-11-17,2.28441,2.3097,2.2594
2008-11-14,2.30293,2.3295,2.2766
2008-11-13,2.29645,2.3219,2.2713
2008-11-12,2.23443,0.0,0.0
2008-11-11,2.18453,2.2112,2.1581
2008-11-10,2.16323,2.19,2.1368
2008-11-07,2.17042,2.1951,2.146
2008-11-06,2.14009,2.1656,2.1149
2008-11-05,2.1265,2.1516,2.1017
2008-11-04,2.15095,0.0,0.0
2008-11-03,2.15067,0.0,0.0
2008-10-31,2.12073,0.0,0.0
2008-10-30,2.12747,0.0,0.0
2008-10-29,2.16515,2.1906,2.14
2008-10-28,2.22979,0.0,0.0
2008-10-27,2.28312,2.3108,2.2558
2008-10-24,2.31791,0.0,0.0
2008-10-23,2.33695,2.3655,2.3088
2008-10-22,2.25606,0.0,0.0
2008-10-21,2.14751,2.1735,2.1218
2008-10-20,2.1188,2.1423,2.0955
2008-10-17,2.16054,2.1871,2.1343
2008-10-16,2.1793,0.0,0.0
2008-10-15,2.11842,2.1444,2.0927
2008-10-14,2.15496,2.179,2.1312
2008-10-13,2.25207,2.2771,2.2273
2008-10-10,2.26621,2.2927,2.24
2008-10-09,2.28924,2.3163,2.2625
2008-10-08,2.30323,2.3295,2.2772
2008-10-07,2.17148,0.0,0.0
2008-10-06,2.07379,0.0,0.0
2008-10-03,2.00078,2.0242,1.9776
2008-10-02,1.94754,1.9696,1.9257
2008-10-01,1.92691,1.9482,1.9058
2008-09-30,1.92328,0.0,0.0
2008-09-29,1.87566,0.0,0.0
2008-09-26,1.8411,0.0,0.0
2008-09-25,1.84298,0.0,0.0
2008-09-24,1.82816,0.0,0.0
2008-09-23,1.80697,1.8275,1.7866
2008-09-22,1.82983,0.0,0.0
2008-09-19,1.8759,1.8991,1.8529
2008-09-18,1.87774,0.0,0.0
2008-09-17,1.83618,0.0,0.0
2008-09-16,1.81181,0.0,0.0
2008-09-15,1.7964,0.0,0.0
2008-09-12,1.79473,1.8152,1.7745
2008-09-11,1.78834,0.0,0.0
2008-09-10,1.76213,0.0,0.0
2008-09-09,1.73865,1.7585,1.7191
2008-09-08,1.72732,1.7486,1.7063
2008-09-05,1.70978,1.731,1.6888
2008-09-04,1.67801,1.6976,1.6586
2008-09-03,1.66023,1.6795,1.6412
2008-09-02,1.64735,1.6665,1.6284
2008-09-01,1.63611,0.0,0.0
2008-08-29,1.6294,1.6495,1.6096
2008-08-28,1.62313,1.6416,1.6049
2008-08-27,1.62912,1.6476,1.6108
2008-08-26,1.63232,0.0,0.0
2008-08-25,1.62213,0.0,0.0
2008-08-22,1.61594,1.6343,1.5978
2008-08-21,1.62099,0.0,0.0
2008-08-20,1.63031,1.6488,1.612
2008-08-19,1.63579,1.656,1.6159
2008-08-18,1.6254,0.0,0.0
2008-08-15,1.6254,1.6434,1.6076
2008-08-14,1.61943,1.6388,1.6002
2008-08-13,1.62246,0.0,0.0
2008-08-12,1.61834,1.637,1.5999
2008-08-11,1.60956,0.0,0.0
2008-08-08,1.59716,1.6147,1.5798
2008-08-07,1.57981,1.5986,1.5612
2008-08-06,1.57589,1.5949,1.5571
2008-08-05,1.57182,1.5898,1.554
2008-08-04,1.56469,1.5834,1.5462
2008-08-01,1.56026,1.5793,1.5414
2008-07-31,1.56503,1.5829,1.5473
2008-07-30,1.56936,1.5878,1.5511
2008-07-29,1.57413,0.0,0.0
2008-07-28,1.5759,1.5949,1.5571
2008-07-25,1.57802,1.597,1.5593
2008-07-24,1.58097,0.0,0.0
2008-07-23,1.58238,1.6011,1.5639
2008-07-22,1.58423,0.0,0.0
2008-07-21,1.5897,0.0,0.0
2008-07-18,1.59356,1.6125,1.5748
2008-07-17,1.59309,0.0,0.0
2008-07-16,1.59527,1.6135,1.5772
2008-07-15,1.59663,0.0,0.0
2008-07-14,1.60094,0.0,0.0
2008-07-11,1.60788,1.6272,1.5888
2008-07-10,1.61083,1.6309,1.591
2008-07-09,1.60776,1.6274,1.5884
2008-07-08,1.60525,1.6233,1.5874
2008-07-07,1.60734,0.0,0.0
2008-07-04,1.60808,1.6277,1.5887
2008-07-03,1.60307,1.621,1.5853
2008-07-02,1.60133,1.6201,1.5828
2008-07-01,1.6015,0.0,0.0
2008-06-30,1.59754,1.6165,1.5788
2008-06-27,1.59919,0.0,0.0
2008-06-26,1.59649,1.6142,1.579
2008-06-25,1.60482,0.0,0.0
2008-06-24,1.6098,1.6291,1.5907
2008-06-23,1.6084,0.0,0.0
2008-06-20,1.60499,1.623,1.5872
2008-06-19,1.60759,0.0,0.0
2008-06-18,1.61393,0.0,0.0
2008-06-17,1.62248,1.6424,1.6028
2008-06-16,1.6318,1.6498,1.614
2008-06-13,1.6368,1.6549,1.6189
2008-06-12,1.64146,1.6597,1.6234
2008-06-11,1.63905,0.0,0.0
2008-06-10,1.63122,1.65,1.6126
2008-06-09,1.62836,1.6486,1.6084
2008-06-06,1.62821,0.0,0.0
2008-06-05,1.6308,1.6504,1.6114
2008-06-04,1.62884,0.0,0.0
2008-06-03,1.62628,1.6443,1.6084
2008-06-02,1.63064,1.6509,1.6107
2008-05-30,1.64014,0.0,0.0
2008-05-29,1.65685,1.6767,1.6373
2008-05-28,1.66577,1.6862,1.6455
2008-05-27,1.66206,1.6828,1.6416
2008-05-26,1.65885,0.0,0.0
2008-05-23,1.65605,1.6749,1.6374
2008-05-22,1.65375,0.0,0.0
2008-05-21,1.65068,1.67,1.6315
2008-05-20,1.6483,1.6668,1.63
2008-05-19,1.64425,1.6648,1.624
2008-05-16,1.65317,1.6732,1.6334
2008-05-15,1.66207,0.0,0.0
2008-05-14,1.66299,1.6834,1.6429
2008-05-13,1.66695,1.6876,1.6466
2008-05-12,1.68235,1.7033,1.6617
2008-05-09,1.69116,1.7108,1.6718
2008-05-08,1.68027,1.7002,1.6606
2008-05-07,1.66314,0.0,0.0
2008-05-06,1.65603,0.0,0.0
2008-05-05,1.65069,1.6693,1.6323
2008-05-02,1.65215,1.6706,1.6339
2008-05-01,1.67651,0.0,0.0
2008-04-30,1.69854,1.7197,1.6777
2008-04-29,1.68596,0.0,0.0
2008-04-28,1.67199,1.6928,1.6514
2008-04-25,1.67208,0.0,0.0
2008-04-24,1.66569,1.6848,1.6468
2008-04-23,1.65837,1.6783,1.6387
2008-04-22,1.66357,1.6842,1.6432
2008-04-21,1.66459,1.6847,1.6448
2008-04-18,1.66049,0.0,0.0
2008-04-17,1.66562,0.0,0.0
2008-04-16,1.67823,0.0,0.0
2008-04-15,1.68721,0.0,0.0
2008-04-14,1.68827,0.0,0.0
2008-04-11,1.68613,0.0,0.0
2008-04-10,1.6873,0.0,0.0
2008-04-09,1.69741,0.0,0.0
2008-04-08,1.7022,1.7211,1.6835
2008-04-07,1.70442,1.725,1.6841
2008-04-04,1.71841,0.0,0.0
2008-04-03,1.72821,1.7485,1.7082
2008-04-02,1.74039,0.0,0.0
2008-04-01,1.74852,0.0,0.0
2008-03-31,1.74433,0.0,0.0
2008-03-28,1.73777,1.7586,1.7172
2008-03-27,1.73154,1.7511,1.7122
2008-03-26,1.73669,0.0,0.0
2008-03-25,1.74049,1.7602,1.721
